timestamp,traffic_congestion_level,weather_condition_severity,route_risk_level,eta_variation_hours,eta_variation_new,treatment,propensity_score,traffic_group,weather_group,risk_group
2023-10-06 11:00:00,8.120144094560173,0.3036721086624264,9.716352795140992,4.999976504814908,4.242702740877097,1,0.29808145608376757,High Traffic,Mild Weather,High Risk
2023-10-06 14:00:00,4.93117472940564,0.2314272688427907,4.761326907676142,-0.7292190356822399,-1.2452682351772237,1,0.19988447676806181,Low Traffic,Mild Weather,Low Risk
2023-10-06 18:00:00,9.796953686460792,0.6439478615298144,9.737603431156096,-1.937418477141155,-2.0,1,0.34022892245379777,High Traffic,Severe Weather,High Risk
2023-10-06 22:00:00,3.178535619422322,0.9377173414606604,9.998134579814634,4.99679626828793,4.286203584740114,1,0.1711549346786928,Low Traffic,Severe Weather,High Risk
2023-10-06 23:00:00,6.924084745745629,0.2522051945705682,0.7121643947278251,4.995694785877217,4.563101878369503,1,0.2592781951151965,High Traffic,Mild Weather,Low Risk
2023-10-07 04:00:00,7.808904747622622,0.793455405809696,2.4165483917608124,1.8644627273804013,1.3161555654919326,1,0.29533299210652814,High Traffic,Severe Weather,Low Risk
2023-10-07 08:00:00,3.912526884585703,0.9037627342000378,7.0047798311185705,4.999970164636445,4.343448181923817,1,0.19075530371642546,Low Traffic,Severe Weather,High Risk
2023-10-07 09:00:00,5.690014483277869,0.6864484526546561,4.739315544557709,2.468228266082641,1.8331358172363736,1,0.2313172427057637,High Traffic,Severe Weather,Low Risk
2023-10-07 14:00:00,9.397960063955124e-05,0.9153812863401966,9.984579460016391,4.294122230309464,3.7547709463592973,1,0.11856933068331359,Low Traffic,Severe Weather,High Risk
2023-10-07 16:00:00,9.860388702918645,0.4269445096495777,8.130184640278044,-1.8311942048639012,-2.0,1,0.3545803683722162,High Traffic,Mild Weather,High Risk
2023-10-07 18:00:00,1.4946109009560429,0.2637471791121097,7.760574929357311,4.997863742061483,4.587414197552148,1,0.13920891731789575,Low Traffic,Mild Weather,High Risk
2023-10-07 20:00:00,8.600420468723666,0.9626864972670536,9.410649372782292,4.967330292602181,4.037858146433856,1,0.3218801385402981,High Traffic,Severe Weather,High Risk
2023-10-08 01:00:00,7.577866922027844,0.9610733120700764,3.281343589625102,4.999908746680043,4.279754274531155,1,0.2809524172573183,High Traffic,Severe Weather,Low Risk
2023-10-08 07:00:00,8.917837640142404,0.2538853211208525,2.6892185324234523,1.930390274778782,1.3233884065423924,1,0.3154786127053072,High Traffic,Mild Weather,Low Risk
2023-10-08 12:00:00,9.331208449266176,0.3131758382017799,8.671405210666205,4.720058573074624,3.958330273838872,1,0.3278252456497502,High Traffic,Mild Weather,High Risk
2023-10-08 13:00:00,3.937851703105488,0.9922057877547996,7.254928919634761,1.6965063157541476,1.009179077108504,1,0.19229960988527364,Low Traffic,Severe Weather,High Risk
2023-10-08 15:00:00,8.774533935142081,0.7152643770275415,9.882551520187356,2.697667634460246,1.8276302589723366,1,0.3274812936021233,High Traffic,Severe Weather,High Risk
2023-10-09 00:00:00,9.905857873342132,0.6519789493201028,9.9189423278342,4.892385803534303,3.941197892233016,1,0.35585053347516366,High Traffic,Severe Weather,High Risk
2023-10-09 03:00:00,4.461714166766923,0.8826824490573706,2.2639995102062764,4.998668531043597,4.469254702638876,1,0.1938778124666171,Low Traffic,Severe Weather,Low Risk
2023-10-09 04:00:00,3.6679908313713225,0.9962966031756592,9.566343122620658,2.863160976789639,2.103239599667904,1,0.18322258027141,Low Traffic,Severe Weather,High Risk
2023-10-09 07:00:00,0.6241866371097092,0.9878932573373206,9.88638017583274,2.675524630767967,2.072916375464049,1,0.12077361525065042,Low Traffic,Severe Weather,High Risk
2023-10-09 19:00:00,7.558807057498752,0.5643418744262813,2.125342132720218,0.7162907530905116,0.18549788396927536,1,0.266686506766544,High Traffic,Severe Weather,Low Risk
2023-10-09 20:00:00,9.992179971306864,0.7934237889878931,9.553743992086424,-1.4234149103132725,-2.0,1,0.3416901131568491,High Traffic,Severe Weather,High Risk
2023-10-10 01:00:00,9.616218917330674,0.3436120686877172,4.130672145911472,-1.9989266423115437,-2.0,1,0.33015201832187197,High Traffic,Mild Weather,Low Risk
2023-10-10 03:00:00,9.79589413873436,0.7048651718362904,1.3674405388497817,4.719004875185463,4.0149763126693205,1,0.34653562083315415,High Traffic,Severe Weather,Low Risk
2023-10-10 04:00:00,8.024108269976397,0.0027970649018963,6.684529388495678,4.98159731825224,4.331796757075989,1,0.28358824614780287,High Traffic,Mild Weather,High Risk
2023-10-10 05:00:00,4.486483682487771,0.9217914189376484,8.966453304169717,0.3412005532641866,-0.3575758559898559,1,0.1997269888640108,Low Traffic,Severe Weather,High Risk
2023-10-10 10:00:00,5.818713127786531,0.1346727403358299,9.759614543061298,-0.2100952172519732,-0.8846639459128584,1,0.2358096819936812,High Traffic,Mild Weather,High Risk
2023-10-10 14:00:00,0.7839397101178396,0.7229194134093837,9.983671810591025,0.0336160926289279,-0.567787169829969,1,0.12143383424589446,Low Traffic,Severe Weather,High Risk
2023-10-10 16:00:00,7.070149493332659,0.0179864228218168,1.273105802507226,3.687653928603276,3.237599356226556,1,0.2646404322482099,High Traffic,Mild Weather,Low Risk
2023-10-10 22:00:00,5.995139983183588,0.8984533497665423,9.46720520049043,4.904243388260038,4.110423720779536,1,0.2277788655634003,High Traffic,Severe Weather,High Risk
2023-10-11 00:00:00,9.996353080161418,0.0257356479939316,3.541223274676816,-0.23029933777193,-0.8796628194521107,1,0.36056631348608736,High Traffic,Mild Weather,Low Risk
2023-10-11 02:00:00,2.8092668585422715,0.4264202712209762,7.701733275175602,-1.8568287134753696,-2.0,1,0.16024516856045473,Low Traffic,Mild Weather,High Risk
2023-10-11 13:00:00,6.014352992085823,0.3858061002736931,3.87545343782641,4.645395101203368,4.163873481304495,1,0.22782576120199205,High Traffic,Mild Weather,Low Risk
2023-10-11 17:00:00,5.06581239070226,0.9174123232399496,0.0176565445858862,1.681145457091438,1.2002543407219366,1,0.20835126370541593,High Traffic,Severe Weather,Low Risk
2023-10-11 18:00:00,9.546969572609123,2.6056858019781416e-07,0.8943158096888895,-0.1954704707690597,-0.847534120937206,1,0.33789599776812745,High Traffic,Mild Weather,Low Risk
2023-10-12 01:00:00,5.804282486451311,0.0881785021186862,9.992282950810122,4.999998606361372,4.334664532760654,1,0.22383174942647452,High Traffic,Mild Weather,High Risk
2023-10-12 02:00:00,9.921458611742102,0.2269758683024827,9.999974144635305,4.865230311922499,4.054183580596606,1,0.35866408496511537,High Traffic,Mild Weather,High Risk
2023-10-12 03:00:00,9.929792782640984,0.9814933857779568,9.6875344908884,4.441341415991727,3.535441509126299,1,0.35437721580611636,High Traffic,Severe Weather,High Risk
2023-10-12 11:00:00,2.5336632591662718,0.0024517737230082,7.535133177195275,4.214935982883562,3.777400601862197,1,0.15277904556778826,Low Traffic,Mild Weather,High Risk
2023-10-12 13:00:00,5.9966086580588085,0.0417459537383588,9.999981247258434,1.732299301948972,1.1610004745677267,1,0.24135589431950608,High Traffic,Mild Weather,High Risk
2023-10-12 14:00:00,2.5935517289599885,0.6625005788452164,2.66798289290157,-1.5691313380532383,-1.9771553036163096,1,0.15741098567591183,Low Traffic,Severe Weather,Low Risk
2023-10-12 17:00:00,9.941514438013186,0.999539336009212,0.6334740830787398,4.967204227657687,4.244661947923245,1,0.3456484612477468,High Traffic,Severe Weather,Low Risk
2023-10-12 18:00:00,5.0479532491063575,0.0014928380498948,6.865255911953286,4.910548841108249,4.362495613012206,1,0.20331249263321055,High Traffic,Mild Weather,High Risk
2023-10-12 23:00:00,1.6139978073199734,0.2333019209720171,9.837658110127942,1.1676316924717436,0.604255835938392,1,0.13902310900900752,Low Traffic,Mild Weather,High Risk
2023-10-13 01:00:00,7.595512420172174,0.8957041689830572,7.314452428187637,4.649424200459972,3.865559118599612,1,0.27245709393924833,High Traffic,Severe Weather,High Risk
2023-10-13 06:00:00,9.981428754996331,0.0021957261578802,0.3808285580300942,4.771359758686924,4.3405048705822775,1,0.3453881427646949,High Traffic,Mild Weather,Low Risk
2023-10-13 09:00:00,7.0239496696453365,0.0186896294188034,9.855847976927564,4.86734325773446,4.184069890653848,1,0.26272271360118293,High Traffic,Mild Weather,High Risk
2023-10-13 12:00:00,5.729770066438928,0.8734688480247077,1.1656457812570629,4.917240887423128,4.351655115091044,1,0.21369406498195634,High Traffic,Severe Weather,Low Risk
2023-10-13 20:00:00,6.119377766186113,0.0649065991512794,0.4332488548137176,4.3665461522744415,3.9342272292377953,1,0.2357372184176741,High Traffic,Mild Weather,Low Risk
2023-10-13 23:00:00,8.486995638186174,0.9406529817389592,9.538496317007445,3.164286968008716,2.3763714342338296,1,0.31070099351044106,High Traffic,Severe Weather,High Risk
2023-10-14 03:00:00,2.525365057936904,0.0633399040557999,8.159890752129387,4.209063231660125,3.6943436106327137,1,0.1572537893532108,Low Traffic,Mild Weather,High Risk
2023-10-14 05:00:00,7.141757900232948,0.0209791896849961,8.246584568561046,-0.8107968678579289,-1.4568653332726198,1,0.28133669896367347,High Traffic,Mild Weather,High Risk
2023-10-14 06:00:00,0.2130438564974766,0.1321598997433904,9.999380151196904,-1.371449340358504,-1.8081373999965438,1,0.1241686572691751,Low Traffic,Mild Weather,High Risk
2023-10-14 08:00:00,4.093454362551872,0.9959296216488476,9.979981696117354,4.380586886197001,3.584266342839899,1,0.19773292838717202,Low Traffic,Severe Weather,High Risk
2023-10-14 09:00:00,6.209257529730276,0.0055091048156268,3.208663867064333,0.343575371699945,-0.05928284913717191,1,0.2523512986012807,High Traffic,Mild Weather,Low Risk
2023-10-14 12:00:00,8.272181784107618,0.8626317175191027,0.1464304165312751,-1.7657441115496042,-2.0,1,0.29868446742876636,High Traffic,Severe Weather,Low Risk
2023-10-14 16:00:00,9.823190732521358,0.99930132907046,4.838613973754437,1.3734728324194063,0.578215837093229,1,0.3393392301464412,High Traffic,Severe Weather,Low Risk
2023-10-14 19:00:00,6.400595987137098,0.0136716253888659,9.883889226545126,4.353181907575374,3.663095882087621,1,0.247587980440002,High Traffic,Mild Weather,High Risk
2023-10-15 01:00:00,3.8779742732209432,0.0980951442648627,3.835532965717685,2.890686569308114,2.497327387688906,1,0.188523549898445,Low Traffic,Mild Weather,Low Risk
2023-10-15 04:00:00,7.98785650575177,0.9046181866580136,9.395257397752616,4.9999999722792685,4.155477388795069,1,0.2903199933303325,High Traffic,Severe Weather,High Risk
2023-10-15 07:00:00,2.5571608248196185,0.0615162341740123,0.0224020085070802,4.776560778810342,4.666144747688802,1,0.16457875521355675,Low Traffic,Mild Weather,Low Risk
2023-10-15 11:00:00,8.976288154800114,0.1898525017249321,9.52993912781786,4.99927745776141,4.175335350181706,1,0.33334130284329316,High Traffic,Mild Weather,High Risk
2023-10-15 14:00:00,2.575759429301716,0.217549212515187,9.99705827781184,4.284338493602952,3.7062611767904006,1,0.16400977427587501,Low Traffic,Mild Weather,High Risk
2023-10-15 15:00:00,8.77377504433001,0.7922168102961928,0.8462213598790481,-1.5708191837447183,-2.0,1,0.3124389043470994,High Traffic,Severe Weather,Low Risk
2023-10-15 18:00:00,3.825537145606335,0.8348909934575858,0.17298089923571,3.569526941336406,3.234160765902064,1,0.1868629281273909,Low Traffic,Severe Weather,Low Risk
2023-10-15 19:00:00,5.731135824885071,0.8910159984381881,1.1718912689690704,-1.7554153791473226,-2.0,1,0.2287532223381362,High Traffic,Severe Weather,Low Risk
2023-10-16 14:00:00,2.1667749935480485,0.451001455147568,8.242476367890752,4.959918383943938,4.494383133028561,1,0.14400217108674795,Low Traffic,Mild Weather,High Risk
2023-10-16 15:00:00,8.402262431977398,0.0263874062286365,6.912807753327592,4.684797677857592,4.044620924677503,1,0.3081992323359711,High Traffic,Mild Weather,High Risk
2023-10-16 22:00:00,5.550461491358318,0.1654802490326148,6.121675505385625,1.7621355966833638,1.2371645198517665,1,0.2136802189275708,High Traffic,Mild Weather,High Risk
2023-10-17 03:00:00,4.648028732978822,0.9806050174275444,8.344036724089886,0.9297297417634756,0.24648617779120197,1,0.19566643161138458,Low Traffic,Severe Weather,High Risk
2023-10-17 12:00:00,9.891543316780965,0.5270122923159815,3.820410206824103,-1.7822632629993358,-2.0,1,0.3380410374058099,High Traffic,Severe Weather,Low Risk
2023-10-17 14:00:00,8.977484799078022,0.6388809772974084,0.4996463329783768,4.902172206837796,4.3226599512241455,1,0.3175902561166676,High Traffic,Severe Weather,Low Risk
2023-10-17 17:00:00,9.9088300691907,0.0279194090086384,9.919240193167957,4.998198674443232,4.123687379452022,1,0.3592168412993398,High Traffic,Mild Weather,High Risk
2023-10-18 01:00:00,8.909100615718847,0.1956884872546788,0.1789788368156532,4.090845666318036,3.6078921257516545,1,0.31880203704662063,High Traffic,Mild Weather,Low Risk
2023-10-18 05:00:00,0.005825621144584,0.6693664033018067,9.930820186347184,-1.9112686268774572,-2.0,1,0.11014393045660174,Low Traffic,Severe Weather,High Risk
2023-10-18 10:00:00,1.933382105554572,0.2782703582118354,9.322601739798074,2.021927664092482,1.4242215166569436,1,0.14898425931325088,Low Traffic,Mild Weather,High Risk
2023-10-18 14:00:00,9.65779454684374,0.9997599670007864,9.997655694619551,1.5283110089562897,0.6460969688084179,1,0.3475448406444236,High Traffic,Severe Weather,High Risk
2023-10-18 17:00:00,7.50166685280092,0.8478550848856661,0.6532984770467837,0.0160148676677516,-0.6336106023216016,1,0.2762188416766829,High Traffic,Severe Weather,Low Risk
2023-10-18 20:00:00,8.603374331036619,0.7014597043054069,8.694408009511426,1.3451123106123068,0.4970119531169527,1,0.3109148598476369,High Traffic,Severe Weather,High Risk
2023-10-18 21:00:00,2.691904955221635,0.0006255664867126,9.421959590087344,4.689319103521738,4.190529679355117,1,0.15410749724801118,Low Traffic,Mild Weather,High Risk
2023-10-18 22:00:00,8.472181164821077,0.94288601407191,2.6905855432912062,4.99740119826306,4.257938037789619,1,0.28756446703350474,High Traffic,Severe Weather,Low Risk
2023-10-19 01:00:00,9.890806720503008,0.9690407642956596,7.614729398586423,4.971954890287417,3.987478571436805,1,0.3545537550266252,High Traffic,Severe Weather,High Risk
2023-10-19 05:00:00,8.39912984080346,0.0240902280219081,1.0840953402747295,4.985316922763647,4.502897901139783,1,0.29878481404220847,High Traffic,Mild Weather,Low Risk
2023-10-19 07:00:00,5.725453123582519,0.9999158075291033,9.56307292225949,-0.7871848157998511,-1.5446422443383407,1,0.22457512760691342,High Traffic,Severe Weather,High Risk
2023-10-19 09:00:00,8.377594609926343,0.534026889951545,9.999515910242614,4.785341504805176,4.019897616331274,1,0.2917483868886887,High Traffic,Severe Weather,High Risk
2023-10-19 13:00:00,4.809625104430278,0.6931750884762522,9.197839735663855,4.996425367682047,4.366770280950654,1,0.205435552727458,Low Traffic,Severe Weather,High Risk
2023-10-19 16:00:00,3.103325358691511,0.2748671536046104,4.326726338192311,0.6303656807552063,0.28781795926117965,1,0.16212396185923802,Low Traffic,Mild Weather,Low Risk
2023-10-19 18:00:00,1.1133308378571596,0.3954518700829271,4.016270946112489,-1.9978501129798083,-2.0,1,0.12373035070248184,Low Traffic,Mild Weather,Low Risk
2023-10-19 20:00:00,9.850060022896551,0.9885881425660652,9.082610362602727,1.1731455913443214,0.2763638263011913,1,0.336482521361025,High Traffic,Severe Weather,High Risk
2023-10-20 06:00:00,6.486314121964929,0.9259870678050216,2.0072190994698684,4.999021833237457,4.366660897718658,1,0.24264522437475378,High Traffic,Severe Weather,Low Risk
2023-10-20 08:00:00,2.236646363554933,0.978801258713639,9.108472109697392,4.761600771475466,4.107669808801581,1,0.1465534339779128,Low Traffic,Severe Weather,High Risk
2023-10-20 10:00:00,8.809061088472351,0.3635110084379048,9.856883923057078,4.999999569268473,4.276299309694618,1,0.3067316880720407,High Traffic,Mild Weather,High Risk
2023-10-21 02:00:00,8.437492485854628,0.9127824908889318,2.588817369966593,4.886180441336637,4.151735639826771,1,0.3079360100812061,High Traffic,Severe Weather,Low Risk
2023-10-21 06:00:00,9.509879322972166,0.1199535978648722,9.672372308235875,4.828641399540437,3.9734044596863876,1,0.3491179211031917,High Traffic,Mild Weather,High Risk
2023-10-21 07:00:00,4.233529740781991,0.0554994840122445,9.498693440280023,4.998671176484463,4.421464422131581,1,0.19180077002386675,Low Traffic,Mild Weather,High Risk
2023-10-21 09:00:00,9.716321454559138,0.6739854643755304,9.695894524302169,3.3371193115398032,2.441216770432102,1,0.35742994055427757,High Traffic,Severe Weather,High Risk
2023-10-21 12:00:00,9.981939061166884,0.40198518526773,6.586182681850202,4.065796252107703,3.2846507491507255,1,0.3672553922788154,High Traffic,Mild Weather,High Risk
2023-10-22 12:00:00,9.231462936264917,0.6398150479958337,1.7191617242627666,-0.6823772976308908,-1.2917898115873223,1,0.33537052731465167,High Traffic,Severe Weather,Low Risk
2023-10-22 13:00:00,9.988249725529432,0.9025257758269952,8.161444097767315,4.865605828230122,3.9553432183989807,1,0.3537015792732431,High Traffic,Severe Weather,High Risk
2023-10-22 15:00:00,3.686087847935224,0.7749983430247629,9.980111610508914,4.864829717013027,4.160187153129237,1,0.18802153425598944,Low Traffic,Severe Weather,High Risk
2023-10-22 16:00:00,9.61952996519797,0.325754717265417,5.432720593456386,-1.68717770605817,-2.0,1,0.34025245289926737,High Traffic,Mild Weather,High Risk
2023-10-22 20:00:00,9.969906211720822,0.4684428133099492,1.8910516221801772,0.8514547818628015,0.15047459375756067,1,0.3517895005745135,High Traffic,Mild Weather,Low Risk
2023-10-22 22:00:00,5.286828655312323,0.4290395684464837,1.9483187014012104,0.2057175190068023,-0.283931961919255,1,0.22006410020131215,High Traffic,Mild Weather,Low Risk
2023-10-23 01:00:00,9.510643846491272,0.1074040204160642,7.396588351463809,3.923917213786812,3.1703148398584795,1,0.33478096731936835,High Traffic,Mild Weather,High Risk
2023-10-23 03:00:00,6.712380444369567,0.9838676746480534,0.6495214745017236,-1.7062702454440088,-2.0,1,0.25351091762006517,High Traffic,Severe Weather,Low Risk
2023-10-23 04:00:00,8.984843547935707,0.0136042411424266,6.845940606605074,0.0261254406212319,-0.6364998180083042,1,0.32332953891985394,High Traffic,Mild Weather,High Risk
2023-10-23 05:00:00,9.94035001308286,0.9404015088184547,9.090828171047647,4.858920375298789,3.9186762400986295,1,0.35389629812975415,High Traffic,Severe Weather,High Risk
2023-10-23 19:00:00,6.798715752167224,0.2083324316436928,9.997856471340237,-1.6376659759936003,-2.0,1,0.2632738371194905,High Traffic,Mild Weather,High Risk
2023-10-24 01:00:00,8.148814622642476,0.9999211529940496,5.119324304141771,4.793298825342976,3.9855965445927675,1,0.2845288158212922,High Traffic,Severe Weather,High Risk
2023-10-24 11:00:00,1.1353019239129285,0.2000243533080099,1.1409909626596564,4.937755954607841,4.7959951339364135,1,0.1253876663181316,Low Traffic,Mild Weather,Low Risk
2023-10-24 21:00:00,8.807918731574105,0.94660075908571,6.257977869624377,4.961887955449748,4.175156124572428,1,0.30560322494579656,High Traffic,Severe Weather,High Risk
2023-10-24 22:00:00,0.0657196479144439,0.0099153248838634,8.446740754761386,0.0903633853274241,-0.2268438637062134,1,0.11449556124021551,Low Traffic,Mild Weather,High Risk
2023-10-25 04:00:00,9.847949021933522,0.9751665867459266,0.1143102427570276,4.992698895474297,4.341626807684519,1,0.3315668274673845,High Traffic,Severe Weather,Low Risk
2023-10-25 08:00:00,2.8564766831260604,0.9614348398687194,9.91351677879709,4.522364744902424,3.8240740711209633,1,0.16402865405751524,Low Traffic,Severe Weather,High Risk
2023-10-25 09:00:00,3.968757488638797,0.4709709386900965,9.96514742081026,-1.2267817204145035,-1.9130326849168142,1,0.17989990881029572,Low Traffic,Mild Weather,High Risk
2023-10-25 10:00:00,0.0119239137440132,0.9362727607312636,4.679532982395704,4.976869972307765,4.505382497065417,1,0.11453715377898487,Low Traffic,Severe Weather,Low Risk
2023-10-25 15:00:00,9.914561081632923,0.9646016025764425,7.548417828922832,4.938032435463483,4.084765453414743,1,0.3392275411781963,High Traffic,Severe Weather,High Risk
2023-10-25 21:00:00,3.532420594014788,0.8797637185060708,8.910322326309167,4.766477888867188,4.132205613556959,1,0.17973996948306917,Low Traffic,Severe Weather,High Risk
2023-10-25 22:00:00,9.989543886371418,0.1274530912407656,3.075052767195396,-1.3116080567674362,-1.8879095901477037,1,0.35615082438935947,High Traffic,Mild Weather,Low Risk
2023-10-26 11:00:00,9.81652128280144,0.424274815634491,8.597381443898179,4.49462106322495,3.7023341623691985,1,0.3463606645359709,High Traffic,Mild Weather,High Risk
2023-10-26 13:00:00,8.675885122420134,0.3838551841644468,9.975360333918218,4.889358738768183,4.007017461068861,1,0.30382597111332327,High Traffic,Mild Weather,High Risk
2023-10-26 19:00:00,8.939387051943923,0.909318725991376,9.194823330515929,2.314567739965506,1.4115975333448731,1,0.30623424370615865,High Traffic,Severe Weather,High Risk
2023-10-26 23:00:00,0.588888033633008,0.6645648458440694,8.374929021986487,3.718255897762288,3.20461830928899,1,0.12358265758284305,Low Traffic,Severe Weather,High Risk
2023-10-27 00:00:00,7.11183134478166,0.6204202740701756,9.999967313361758,4.542129802746375,3.688340600644729,1,0.25713462959557143,High Traffic,Severe Weather,High Risk
2023-10-27 05:00:00,6.960667710578759,0.9215916497145312,9.564439918297094,4.265323947240416,3.4808849988983734,1,0.25583480234709516,High Traffic,Severe Weather,High Risk
2023-10-27 08:00:00,4.791546569827131,0.0024744438635038,0.560018648400921,3.033615925643748,2.701240718477748,1,0.20553272764330577,Low Traffic,Mild Weather,Low Risk
2023-10-27 09:00:00,8.00398555459823,0.0175917878465904,8.852435334069408,4.9991480100667465,4.329561377122108,1,0.2876723165684177,High Traffic,Mild Weather,High Risk
2023-10-27 20:00:00,9.890718988230828,0.9062684845417606,9.995548550560173,4.999714457601498,4.054217651377111,1,0.33929353481987956,High Traffic,Severe Weather,High Risk
2023-10-27 22:00:00,6.109325913247644,0.4529699647252826,9.89475113501496,0.2394128030735465,-0.4846050359515146,1,0.231938054080299,High Traffic,Mild Weather,High Risk
2023-10-28 03:00:00,7.791325777375246,0.0005474680449451,6.33884606354593,0.8361835545884566,0.1968012550630751,1,0.2914007232856475,High Traffic,Mild Weather,High Risk
2023-10-28 04:00:00,9.835410126711157,0.076618206520161,6.398835609328231,4.591621136887205,3.8983530579748362,1,0.3573454986073279,High Traffic,Mild Weather,High Risk
2023-10-28 05:00:00,0.9828070388183376,0.9733017991084876,1.1535838213643377,4.388843977172714,4.027581254665763,1,0.13208074558542246,Low Traffic,Severe Weather,Low Risk
2023-10-28 14:00:00,5.21200246559294,0.3860599756028284,0.3528063850503368,-1.8007047758941683,-2.0,1,0.2172250360056433,High Traffic,Mild Weather,Low Risk
2023-10-28 15:00:00,8.644427844936548,0.4580483087822045,9.959438473911112,4.715227547598552,3.847575217155821,1,0.3162405952472036,High Traffic,Mild Weather,High Risk
2023-10-28 22:00:00,7.789585970250242,0.351248530084865,9.547106285582815,0.9404958549746234,0.1832396568605429,1,0.2869666478525142,High Traffic,Mild Weather,High Risk
2023-10-28 23:00:00,9.690433028336583,0.0022233419663022,4.968775127778943,4.178133588318242,3.5180847164982056,1,0.34621646048343624,High Traffic,Mild Weather,Low Risk
2023-10-29 03:00:00,0.723209039352483,0.4896916798692675,7.504939869375824,4.539954557564527,4.137314883846115,1,0.12950723338038,Low Traffic,Mild Weather,High Risk
2023-10-29 04:00:00,8.553392233066436,0.8310438671260384,9.809521996896112,4.99533104175083,4.112438400112847,1,0.3117677369916449,High Traffic,Severe Weather,High Risk
2023-10-29 06:00:00,5.66943743084901,0.0067149125184897,9.988323856334215,2.291239441191256,1.6149649464547053,1,0.227950424859807,High Traffic,Mild Weather,High Risk
2023-10-29 09:00:00,6.866962421352137,0.940558421842718,9.996872304111385,4.997598766101726,4.132187220589438,1,0.2540014775902163,High Traffic,Severe Weather,High Risk
2023-10-29 14:00:00,9.933187245313126,0.3400367259558587,6.650385984668335,4.42744990428532,3.7150357970462755,1,0.36665289466402706,High Traffic,Mild Weather,High Risk
2023-10-29 15:00:00,7.108359187320664,0.1565579435243365,9.697201665591203,4.990096291646067,4.33697778986755,1,0.26569006605181494,High Traffic,Mild Weather,High Risk
2023-10-29 16:00:00,9.77707040460276,0.7145288211281844,5.759132810786285,2.381250066132716,1.6167720423876273,1,0.3567126462906699,High Traffic,Severe Weather,High Risk
2023-10-29 18:00:00,4.376572907473147,0.9994980372841832,9.898982401508722,4.912849113370321,4.137250621156765,1,0.20506668355337881,Low Traffic,Severe Weather,High Risk
2023-10-30 07:00:00,1.438421785283941,0.8523514132331482,9.978212045482916,0.2164577850650886,-0.36064035531548533,1,0.14033629625961447,Low Traffic,Severe Weather,High Risk
2023-10-30 09:00:00,9.356006010721158,0.4225689307081157,9.880692768229068,4.994468500248591,4.1151822226284915,1,0.32877396365218625,High Traffic,Mild Weather,High Risk
2023-10-30 16:00:00,7.381111439122327,0.1266611104205259,6.262902511018159,3.0937367619454665,2.478777423332321,1,0.2656411772203745,High Traffic,Mild Weather,High Risk
2023-10-30 17:00:00,9.979341156965113,0.9809054385459752,9.36263656817231,0.6422248304698535,-0.3370211021303007,1,0.34917236265398943,High Traffic,Severe Weather,High Risk
2023-10-30 18:00:00,9.962167729399049,0.8028998022420782,9.33986358774369,0.3580850741508778,-0.5259842935952033,1,0.3436614921076726,High Traffic,Severe Weather,High Risk
2023-10-30 21:00:00,4.943774395700485,0.8350490843050573,2.8394770089891925,4.704774812431965,4.149965273046294,1,0.20698990354018187,Low Traffic,Severe Weather,Low Risk
2023-10-30 23:00:00,9.991924259335692,0.9875085199327092,9.929792400850912,4.997396037652882,3.971319261792412,1,0.3586798799277037,High Traffic,Severe Weather,High Risk
2023-10-31 00:00:00,7.837157773894575,0.0579126036716961,0.4580271934902436,4.532114650275736,4.136825479533564,1,0.2768335772735647,High Traffic,Mild Weather,Low Risk
2023-10-31 08:00:00,0.9794486424373304,0.0303450647404881,9.997502812322502,-1.1932176019098026,-1.6504398018081865,1,0.12844292929936932,Low Traffic,Mild Weather,High Risk
2023-10-31 09:00:00,7.145763152830114,0.6631130791337873,9.733823553237006,4.991203455187246,4.2222651326670375,1,0.25926361639876344,High Traffic,Severe Weather,High Risk
2023-10-31 12:00:00,9.629356112594737,0.4688244769443117,4.824069783530354,3.370128161437928,2.72717534126465,1,0.34492970891277336,High Traffic,Mild Weather,Low Risk
2023-10-31 15:00:00,8.195099080802436,0.6172351739045052,9.882000413728504,1.3908059489624334,0.4955488326115216,1,0.29037668273795797,High Traffic,Severe Weather,High Risk
2023-10-31 18:00:00,2.2526672937063843,0.8405559767605035,9.662567364183282,-1.9626633185545068,-2.0,1,0.14355998284439644,Low Traffic,Severe Weather,High Risk
2023-10-31 22:00:00,9.991497155524542,0.8910690796662163,6.231458058015259,1.148260787004277,0.31438874934067174,1,0.3531285685186084,High Traffic,Severe Weather,High Risk
2023-11-01 00:00:00,8.754557504518356,0.6176128694149778,6.858933446192306,4.99028004945418,4.212090935022405,1,0.3159973513411778,High Traffic,Severe Weather,High Risk
2023-11-01 02:00:00,2.5349943268060664,0.0091015729444573,4.569662794820055,4.784900959954919,4.519576728994611,1,0.14897697029576304,Low Traffic,Mild Weather,Low Risk
2023-11-01 08:00:00,7.546475091754509,0.9073040055335236,8.35972309106631,4.206996784826695,3.3231859294725545,1,0.279185602364877,High Traffic,Severe Weather,High Risk
2023-11-01 11:00:00,9.89441003282845,0.2228229785013728,9.03566262179018,2.7392320118045657,1.9427233448472718,1,0.35523001133804644,High Traffic,Mild Weather,High Risk
2023-11-01 12:00:00,9.434211039074846,0.6465809794992533,5.288425744998887,4.990143403085218,4.175071335706334,1,0.3216381182625698,High Traffic,Severe Weather,High Risk
